maj281.MGU	TWO_BEAT	a
maj281.MGU	Blue+	b
maj281.MGU	REDROBIN	a
maj681.MGU	OLDTYME1	b
maj681.MGU	KeithMed	a
maj681.MGU	JAZZFAST	b
maj681.MGU	MICHEL1	b
maj681.MGU	CC_AVRIL	a
maj947.MGU	BRANDY	b
maj947.MGU	RB_OTIS	a
maj947.MGU	J~TEDY	b
maj947.MGU	MilesFnk	b
maj947.MGU	SambaSal	b
maj260.MGU	BLONDY1	b
maj260.MGU	Jode2+	b
maj260.MGU	POP_SADE	b
maj260.MGU	CELINE1	b
maj260.MGU	TransX	a
min054.MGU	SAMBA	a
min054.MGU	ElvisBig	b
min054.MGU	Joyous1	a
min054.MGU	JELLO	a
min054.MGU	Sadee2	a
maj352.MGU	ChaGuiro	b
maj352.MGU	60_STRUM	b
maj352.MGU	FunkPop	b
maj352.MGU	TekDance	b
maj352.MGU	ZZHEVROK	a
min011.MGU	J_BOPPIN	a
min011.MGU	L~JOBIM1	a
min011.MGU	PEANUTS	b
min011.MGU	C_RICH	a
min011.MGU	SEASIDE	b
maj344.MGU	Elegius	b
maj344.MGU	TekRave	b
maj344.MGU	RIKY_ROK	a
maj344.MGU	Evening	a
maj344.MGU	BEEBSHUF	a
maj439.MGU	ANCHORS	b
maj439.MGU	Londoner	a
maj439.MGU	Guara23	b
maj439.MGU	BLUHILL	a
maj439.MGU	Whisper	a
maj235.MGU	J_STRIPR	b
maj235.MGU	Afro2Sw1	a
maj235.MGU	HotButer	b
maj235.MGU	SAM_COOK	a
maj235.MGU	Green	a
maj799.MGU	Ptrio8s	b
maj799.MGU	BLUGRAS1	a
maj799.MGU	STARLIT	a
maj799.MGU	C_BALAD	b
maj799.MGU	ZZBOSSA	b
maj710.MGU	J_LIGHT	a
maj710.MGU	Sasser	b
maj710.MGU	60SPOP16	b
maj710.MGU	C_SWING	a
maj710.MGU	CRAY1	a
maj361.MGU	Zawinul	a
maj361.MGU	MamboSal	b
maj361.MGU	P_TEK1	a
maj361.MGU	REGAEFNK	b
maj361.MGU	LUSHUS	b
maj179.MGU	TekSil	b
maj179.MGU	DREAMER	b
maj179.MGU	C_HANK	b
maj179.MGU	CAREY128	b
maj179.MGU	Session	b
maj745.MGU	Aaron+	a
maj745.MGU	L_TITO	b
maj745.MGU	Bright	b
maj745.MGU	ELVIS1	a
maj745.MGU	128ORK	a
maj426.MGU	KILARNEY	b
maj426.MGU	NR_WREC+	a
maj426.MGU	JOHNNYH	b
maj426.MGU	Space1	a
maj426.MGU	PW_LAMB	b
min106.MGU	Guara32	b
min106.MGU	Tropics1	a
min106.MGU	POLKA_3	b
min106.MGU	Z3BLUSHF	b
min106.MGU	REVIVAL	a
maj202.MGU	AG_SOUL	a
maj202.MGU	DonWill	b
maj202.MGU	POPWALZ1	b
maj202.MGU	Enya44	a
maj202.MGU	C_DESERT	b
maj349.MGU	HHop_Med	a
maj349.MGU	TennRok1	a
maj349.MGU	NR_DUNN+	a
maj349.MGU	P_MANLOW	a
maj349.MGU	Reqiem+	b
min043.MGU	SloHard+	b
min043.MGU	P_JONI	a
min043.MGU	CC_JEWEL	b
min043.MGU	Rain_Drp	a
min043.MGU	J_DOLFIN	b
maj076.MGU	STEVIEW4	a
maj076.MGU	L_BOS_MC	a
maj076.MGU	Awaken1	a
maj076.MGU	Urban2	a
maj076.MGU	J_SloBal	a
maj847.MGU	SLACKR1	b
maj847.MGU	REVIVAL	b
maj847.MGU	L_RIO	a
maj847.MGU	R_CityRk	b
maj847.MGU	SKYBLAST	a
maj879.MGU	JUSTIN1	b
maj879.MGU	Velvet	a
maj879.MGU	c_rocbil	b
maj879.MGU	SonMn23	b
maj879.MGU	L_Cubano	b
maj839.MGU	FLOYD	b
maj839.MGU	Elton2	b
maj839.MGU	PopBall5	a
maj839.MGU	AG_MORT	a
maj839.MGU	LADIES1	b
min135.MGU	Truckin	a
min135.MGU	FLUTHER!	b
min135.MGU	PW_TREE	b
min135.MGU	FUNK_SEV	b
min135.MGU	USHR1	a
maj883.MGU	SKYBLAST	b
maj883.MGU	C_Faith	b
maj883.MGU	MerTip	b
maj883.MGU	RB_RUFUS	a
maj883.MGU	BLINK_1	b
maj812.MGU	AcBallad	b
maj812.MGU	Tzena1	a
maj812.MGU	NewSalsa	a
maj812.MGU	DRAMORK4	b
maj812.MGU	C_JODEE	b
min029.MGU	12_8Surf	b
min029.MGU	LEVLFUNK	b
min029.MGU	PlenaFst	a
min029.MGU	Guajira1	a
min029.MGU	SumerMan	b
maj337.MGU	Brubek5	b
maj337.MGU	MazelTov	b
maj337.MGU	128Rok2	a
maj337.MGU	BTNY2	a
maj337.MGU	J!MANCN2	a
maj251.MGU	HIPHOP_2	b
maj251.MGU	CR_NICK	b
maj251.MGU	P_DIDO1	b
maj251.MGU	AG_BESS	a
maj251.MGU	Straycts	b
maj651.MGU	Brubek5	a
maj651.MGU	RoadHog1	b
maj651.MGU	PW_DAR	a
maj651.MGU	SLOARPBL	b
maj651.MGU	R_BRZSAM	a
maj103.MGU	GALOWAYS	b
maj103.MGU	J_PNO&BS	a
maj103.MGU	L_Bolero	b
maj103.MGU	R_CityRk	a
maj103.MGU	R_BRZSAM	b
maj042.MGU	JAZZBAL2	a
maj042.MGU	DRJONROK	b
maj042.MGU	C_VINCE2	b
maj042.MGU	KINGDOM	a
maj042.MGU	BLZTRIO1	b
maj623.MGU	Elton2	a
maj623.MGU	SITARROK	b
maj623.MGU	R_JB_70S	a
maj623.MGU	C2_ANDY	b
maj623.MGU	PnoMood1	b
maj533.MGU	MORNING	b
maj533.MGU	C2_TRAV	a
maj533.MGU	BOPFUNK	b
maj533.MGU	TekWild	a
maj533.MGU	SeisFast	b
maj772.MGU	Eagle2+	a
maj772.MGU	L_Rumba3	b
maj772.MGU	Even_Sw	b
maj772.MGU	C_TANYA	a
maj772.MGU	FusnSw16	a
maj238.MGU	BurtBac1	a
maj238.MGU	J~OLEO	a
maj238.MGU	J!~HOAGY	a
maj238.MGU	DANCE_1	a
maj238.MGU	j!nat	b
maj385.MGU	Londoner	b
maj385.MGU	MODJAZZ1	a
maj385.MGU	FarAway	b
maj385.MGU	BosaNY	a
maj385.MGU	NR_NORJ+	b
maj012.MGU	POP60_SW	b
maj012.MGU	L_BOSMED	a
maj012.MGU	LilFoot1	a
maj012.MGU	CANDLES	b
maj012.MGU	SERGIO1	a
maj050.MGU	JTLatin	b
maj050.MGU	C_WORKIN	a
maj050.MGU	Cairo3	a
maj050.MGU	SOSASS	a
maj050.MGU	NR_KENC+	b
maj263.MGU	L~JOBIM2	b
maj263.MGU	Enrique	b
maj263.MGU	DANCE3	b
maj263.MGU	CAJNZYD2	a
maj263.MGU	BLAKWOOD	a
maj478.MGU	C_LEROY	b
maj478.MGU	Songo4	a
maj478.MGU	FolkBlu	b
maj478.MGU	Meth8081	a
maj478.MGU	L_GUARCH	b
maj033.MGU	OregSlow	b
maj033.MGU	NGR	a
maj033.MGU	CumbMod	a
maj033.MGU	BEEBROK5	a
maj033.MGU	C_ACHY	a
maj874.MGU	Sam_Dav2	a
maj874.MGU	Seeker	b
maj874.MGU	Canned1	b
maj874.MGU	BGPOP	a
maj874.MGU	Jazzy1	b
maj956.MGU	SAGE	a
maj956.MGU	McCoy2	b
maj956.MGU	BOARDWLK	a
maj956.MGU	L_VOCE	b
maj956.MGU	CLAYJARS	a
min184.MGU	SLAWTERS	a
min184.MGU	ZZOLCTRY	b
min184.MGU	J!MANCN2	b
min184.MGU	C_ISLAND	a
min184.MGU	Joyous1	b
min186.MGU	SUPREMES	b
min186.MGU	Ramones1	b
min186.MGU	LATJZ_LH	b
min186.MGU	J!SATCH	a
min186.MGU	TekDance	a
maj221.MGU	AfroSal	b
maj221.MGU	BTNY2	b
maj221.MGU	MEDROCK2	b
maj221.MGU	Sunarise	a
maj221.MGU	SIMP_ROK	a
maj631.MGU	C_MARTY	a
maj631.MGU	Z4POPBAL	a
maj631.MGU	Lynyrd1	a
maj631.MGU	Wheelin	b
maj631.MGU	CURTISM	b
maj296.MGU	DREAM	b
maj296.MGU	STROLLIN	a
maj296.MGU	Z4COUN12	a
maj296.MGU	PW_DEV	b
maj296.MGU	C_Bdunn	b
maj135.MGU	TekCraf	a
maj135.MGU	R_HEVMET	a
maj135.MGU	amour!2	b
maj135.MGU	SonMn32	b
maj135.MGU	AWB_1	a
maj057.MGU	C_SMOOTH	b
maj057.MGU	L_MAMBO6	a
maj057.MGU	ZZMIAMIP	b
maj057.MGU	AVRIL1	b
maj057.MGU	R_NEWORL	b
maj380.MGU	POPBALAD	b
maj380.MGU	BusyBass	b
maj380.MGU	Cultist1	b
maj380.MGU	CR_TRAIN	b
maj380.MGU	JOEPSLOW	b
maj948.MGU	Racer	a
maj948.MGU	TekSlim	a
maj948.MGU	FREEDOM	b
maj948.MGU	RENDEVUE	a
maj948.MGU	PW_AVA	a
maj920.MGU	NR_CRAG+	a
maj920.MGU	Bop_300	a
maj920.MGU	SlamRok1	a
maj920.MGU	SYMPH12	b
maj920.MGU	FOLKGUIT	a
maj505.MGU	ZZBLUSHF	a
maj505.MGU	C_FINGER	b
maj505.MGU	JJess	a
maj505.MGU	C_GIRL	b
maj505.MGU	Olinda	a
maj136.MGU	C~CRYSTL	b
maj136.MGU	TANGOPIA	b
maj136.MGU	RIKYFAST	a
maj136.MGU	JITERBUG	b
maj136.MGU	THEMBA	a
maj196.MGU	CABARET	a
maj196.MGU	LaJolla	b
maj196.MGU	JugTime	b
maj196.MGU	JAZSW2_G	b
maj196.MGU	BLUGRAS5	b
maj535.MGU	SIMP_ROK	b
maj535.MGU	KLEZMER2	b
maj535.MGU	DANCE4	b
maj535.MGU	J~COZY	b
maj535.MGU	L_CHURRO	a
maj194.MGU	TAJMALL	a
maj194.MGU	AG_JUMP	a
maj194.MGU	Golden	b
maj194.MGU	STEVIEW4	b
maj194.MGU	Seal_Crf	b
min015.MGU	BlJump1	b
min015.MGU	J~CELLAR	a
min015.MGU	J!~NIGHT	b
min015.MGU	LaJolla	a
min015.MGU	OLDMOTWN	b
maj377.MGU	C_CLASIC	a
maj377.MGU	j~SaxSec	a
maj377.MGU	Straycts	a
maj377.MGU	Clouds	b
maj377.MGU	C2_BIG	a
maj266.MGU	J_LIONEL	a
maj266.MGU	SonSlow	a
maj266.MGU	Spice_W	b
maj266.MGU	TOASTR1	b
maj266.MGU	ANSWERS	b
min165.MGU	C_WARREN	a
min165.MGU	C_LSHUFF	b
min165.MGU	ECst_Grv	a
min165.MGU	Zydeco1	a
min165.MGU	Alabama1	a
min048.MGU	Eagle2+	b
min048.MGU	BritFolk	a
min048.MGU	RB_AGREN	b
min048.MGU	PopHHop	b
min048.MGU	BOSANUVO	b
maj983.MGU	C_KENNY	b
maj983.MGU	CR_JOHN	b
maj983.MGU	C_Willy	a
maj983.MGU	AFRICAN	b
maj983.MGU	TekSlow	b
maj038.MGU	BigTony	a
maj038.MGU	C_DESERT	a
maj038.MGU	C~HANKS	b
maj038.MGU	Tex2Step	a
maj038.MGU	Weasel	a
maj353.MGU	COUNTROK	b
maj353.MGU	ORK60BAL	b
maj353.MGU	RB_ARETH	b
maj353.MGU	Berlyn	b
maj353.MGU	C_EAGLES	a
maj484.MGU	BTNY_BAL	b
maj484.MGU	J_SILVER	a
maj484.MGU	Bachat2	b
maj484.MGU	AG_FRANK	a
maj484.MGU	RAP_1	a
maj300.MGU	TekIndy	a
maj300.MGU	ALTFOLK	a
maj300.MGU	Shuflin	b
maj300.MGU	j!lush2	a
maj300.MGU	PlenaMed	b
min055.MGU	CR_TRANY	b
min055.MGU	WrldRok2	a
min055.MGU	DomRep1	b
min055.MGU	ZzJazOld	b
min055.MGU	CR_TRAIN	a
maj977.MGU	J!MANCNI	a
maj977.MGU	BURKES	a
maj977.MGU	Herbie2	a
maj977.MGU	PLAINSMN	b
maj977.MGU	C~CHARLY	a
maj649.MGU	TekRegae	a
maj649.MGU	C_HAG	a
maj649.MGU	BakBeat	b
maj649.MGU	COLA	b
maj649.MGU	BGBALLAD	b
maj044.MGU	BGROCK	a
maj044.MGU	AG_ARETH	b
maj044.MGU	R_90DISC	a
maj044.MGU	J_BASIE2	a
maj044.MGU	ELVIS1	b
maj431.MGU	ZZPOPBAL	b
maj431.MGU	TFF_Rok1	a
maj431.MGU	Sender	b
maj431.MGU	Shiner	a
maj431.MGU	SIMPORK4	b
maj571.MGU	Sw40Bnd	a
maj571.MGU	BISHOPS	a
maj571.MGU	J_MISTY	a
maj571.MGU	SERENITY	a
maj571.MGU	TIJUANA	a
maj198.MGU	METAL1	a
maj198.MGU	Letters	b
maj198.MGU	TekLcd	b
maj198.MGU	Prayer	a
maj198.MGU	DANCE3	a
maj275.MGU	DIXIDUKE	b
maj275.MGU	C_90BAL	b
maj275.MGU	LeClik	b
maj275.MGU	L_ARRIBA	a
maj275.MGU	Visions1	a
maj706.MGU	BluesStr	a
maj706.MGU	FINGER_8	b
maj706.MGU	POP_SADE	a
maj706.MGU	CHUKSHUF	b
maj706.MGU	R_GYPSYK	a
maj299.MGU	You97	b
maj299.MGU	ProgRok1	a
maj299.MGU	Queeny2	a
maj299.MGU	AG_PACE	b
maj299.MGU	TekSil	a
maj891.MGU	Elvin1	b
maj891.MGU	UKPWRBAL	a
maj891.MGU	Turning	a
maj891.MGU	RINGS	b
maj891.MGU	CR_PAULA	a
maj001.MGU	ZZFUNK	b
maj001.MGU	BACHATA	b
maj001.MGU	Claudio	a
maj001.MGU	J_MDFAST	a
maj001.MGU	Jive4	b
maj232.MGU	L~Rumba3	b
maj232.MGU	ZZMEDROK	a
maj232.MGU	METAL1	b
maj232.MGU	POPBALAD	a
maj232.MGU	GOODTIME	b
maj199.MGU	AG_MORT	b
maj199.MGU	CLASSY	b
maj199.MGU	Startup	a
maj199.MGU	BrubkBal	a
maj199.MGU	GoodCtry	a
maj994.MGU	J!~CLUB	a
maj994.MGU	BLZTRIO6	a
maj994.MGU	C_GARTH	a
maj994.MGU	BuddyG	a
maj994.MGU	Lindy1	a
maj723.MGU	SHWFST2!	a
maj723.MGU	RB_WONDR	a
maj723.MGU	Patsy1	a
maj723.MGU	J!~FREDY	a
maj723.MGU	FORRO_1	b
maj995.MGU	CHUK_B_1	b
maj995.MGU	C_HONKIN	b
maj995.MGU	Lynyrd3	b
maj995.MGU	Def3	b
maj995.MGU	C_LEANN	a
maj876.MGU	Timba	b
maj876.MGU	Avenues	a
maj876.MGU	EddieCon	a
maj876.MGU	AG_SOUL	b
maj876.MGU	MEDROCK2	a
maj227.MGU	RegaeAfr	b
maj227.MGU	ABRA	b
maj227.MGU	ORKBIG44	a
maj227.MGU	C_YOKEM	b
maj227.MGU	JOPLNORK	a
maj538.MGU	C_Chalee	a
maj538.MGU	TekBeat	a
maj538.MGU	BTNY_POP	b
maj538.MGU	j!n_orl	b
maj538.MGU	NEAL	a
maj788.MGU	LEVLFUNK	a
maj788.MGU	Mildred	b
maj788.MGU	JAZCOOL	b
maj788.MGU	SanFran	b
maj788.MGU	ProgRok2	b
min077.MGU	PW_OBSE	a
min077.MGU	BROWNSVL	a
min077.MGU	C_SHANIA	b
min077.MGU	SOUL_1	a
min077.MGU	POPBAL_2	a
maj901.MGU	BLWOLF	a
maj901.MGU	UltraVx1	a
maj901.MGU	CulClub1	b
maj901.MGU	LatPop1	b
maj901.MGU	SHOWFAST	b
maj803.MGU	C_BILLY	b
maj803.MGU	Hive+	b
maj803.MGU	Spring	a
maj803.MGU	BLWOLF	b
maj803.MGU	TekHarp	a
maj052.MGU	LatPop2	b
maj052.MGU	LITROK_G	b
maj052.MGU	Ricky+	b
maj052.MGU	BAYOU	b
maj052.MGU	Songo4	b
maj364.MGU	BOUZOUK1	a
maj364.MGU	RollEm1	a
maj364.MGU	R_GYPSYK	b
maj364.MGU	J!~CLUB	b
maj364.MGU	P_PHIL_C	a
maj358.MGU	RINGS	a
maj358.MGU	Pastorus	a
maj358.MGU	60S44ROK	a
maj358.MGU	ZoukSlow	b
maj358.MGU	Marimba	b
maj967.MGU	TANGO	b
maj967.MGU	SCANDI_1	a
maj967.MGU	SOFTSWNG	b
maj967.MGU	L_AFRO	b
maj967.MGU	CashLuth	b
min180.MGU	NITELIFE	a
min180.MGU	ZZETHNIC	a
min180.MGU	j!nat	a
min180.MGU	C_2STEP	b
min180.MGU	Brubek3	a
maj927.MGU	C~JCASH	b
maj927.MGU	PopRegae	a
maj927.MGU	SalsaSlo	b
maj927.MGU	PW_AVA	b
maj927.MGU	DS_FstCt	a
maj255.MGU	AGUILER1	b
maj255.MGU	CAMPFIRE	a
maj255.MGU	ROMPIN	b
maj255.MGU	SugarMag	b
maj255.MGU	BrubkBal	b
maj381.MGU	DANCE_1	b
maj381.MGU	JONLEE	a
maj381.MGU	JAZSIMP	a
maj381.MGU	R_COPA	a
maj381.MGU	RB_JACK5	b
min047.MGU	C_TANYA	b
min047.MGU	FUNKSHF2	a
min047.MGU	60SBLUES	a
min047.MGU	J_L_MAYS	a
min047.MGU	P_WHITKR	a
maj404.MGU	SAVED	b
maj404.MGU	C2_ALAN	b
maj404.MGU	R_RAP1	b
maj404.MGU	FORGIVEN	b
maj404.MGU	George+	a
maj966.MGU	LatPop1	a
maj966.MGU	DogFunk	a
maj966.MGU	MACY1	b
maj966.MGU	JB_GOODE	b
maj966.MGU	AG_CLEV	b
maj728.MGU	FUSN_SHU	b
maj728.MGU	JamGrass	b
maj728.MGU	C_Waylon	a
maj728.MGU	SMASH_M	a
maj728.MGU	RapJaz1	b
maj645.MGU	GUMBO	b
maj645.MGU	Z5ETHNIC	a
maj645.MGU	ROKSTRQT	a
maj645.MGU	ALWAYS	b
maj645.MGU	RoadHog1	a
maj150.MGU	JITRBUG2	b
maj150.MGU	J_MDFAST	b
maj150.MGU	C_KENNY	a
maj150.MGU	RapJaz1	a
maj150.MGU	JazSalsa	a
maj900.MGU	ROKBALD2	b
maj900.MGU	SERENITY	b
maj900.MGU	BASRIF_8	b
maj900.MGU	Alabama2	b
maj900.MGU	SlowLatn	b
min177.MGU	L~Beguin	a
min177.MGU	c_delbrt	b
min177.MGU	CAMPFIRE	b
min177.MGU	CC_JEWEL	a
min177.MGU	RegaeJam	b
min170.MGU	Uplift1	a
min170.MGU	Florida1	a
min170.MGU	L_CUMBIA	b
min170.MGU	Ramones1	a
min170.MGU	Kelly1	b
maj561.MGU	Berlyn	a
maj561.MGU	Coruna	a
maj561.MGU	AFRICAN	a
maj561.MGU	GuagMod	b
maj561.MGU	PAULMARY	a
maj210.MGU	JOHNLEN	a
maj210.MGU	Green	b
maj210.MGU	JERYLEE	a
maj210.MGU	CRAY1	b
maj210.MGU	MACY1	a
maj264.MGU	BACKST_8	a
maj264.MGU	Duke1	a
maj264.MGU	GENTRY!~	a
maj264.MGU	BLZTRIO5	b
maj264.MGU	Astaire1	b
maj630.MGU	PEACEFUL	a
maj630.MGU	J!TRAD	a
maj630.MGU	Bosa_45	b
maj630.MGU	NR_SUGA+	a
maj630.MGU	C_Boogie	b
maj034.MGU	MEXICAN2	b
maj034.MGU	Lotus2	a
maj034.MGU	SalsaRos	b
maj034.MGU	DeeJDadu	a
maj034.MGU	3git_16	a
maj864.MGU	HAWAISLO	b
maj864.MGU	HIPHOP6	b
maj864.MGU	C_RICKY	b
maj864.MGU	C_SARA	b
maj864.MGU	J_MODTRI	a
maj174.MGU	JAZZROK2	a
maj174.MGU	Majesty1	b
maj174.MGU	C_LSHUFF	a
maj174.MGU	Eternal	b
maj174.MGU	C_HAG	b
maj523.MGU	GuagFok	b
maj523.MGU	Jaz_60	b
maj523.MGU	Visions2	a
maj523.MGU	C_NU_BAL	b
maj523.MGU	GITARP16	b
maj078.MGU	SERGIO1	b
maj078.MGU	QwikStep	b
maj078.MGU	ZZCOUN12	a
maj078.MGU	Mountn_D	a
maj078.MGU	TekElec	b
maj067.MGU	Shuf70s	a
maj067.MGU	C_ANDY	a
maj067.MGU	ROCKABIL	b
maj067.MGU	JAZZROK2	b
maj067.MGU	C_UPTOWN	b
maj751.MGU	SCANDI_1	b
maj751.MGU	L_SAMBA2	b
maj751.MGU	PEANUTS	a
maj751.MGU	POPRIFF1	b
maj751.MGU	FAITH	b
maj095.MGU	Fnk_70	b
maj095.MGU	CC_BRUSH	b
maj095.MGU	PW_DAY	b
maj095.MGU	Fast8Rok	b
maj095.MGU	BEEBROCK	a
maj840.MGU	C_Jessy	a
maj840.MGU	J~DOLFIN	a
maj840.MGU	C_Matina	b
maj840.MGU	Slick	a
maj840.MGU	PW_OBSE	b
maj917.MGU	DurDSlow	b
maj917.MGU	Uplift+	b
maj917.MGU	C_JP	b
maj917.MGU	MDON_LAT	b
maj917.MGU	HOSANNA	a
min081.MGU	Sasser	a
min081.MGU	C_CLAY	a
min081.MGU	BOSSA2	b
min081.MGU	HIPHOP_1	b
min081.MGU	JBal_45	a
maj996.MGU	NR_UNDR+	b
maj996.MGU	NR_GENT+	a
maj996.MGU	L_MAMBOJ	b
maj996.MGU	J_EVAN2H	b
maj996.MGU	Guajira1	b
min031.MGU	AG_FRANK	b
min031.MGU	RayChar1	a
min031.MGU	J_BASIE1	a
min031.MGU	SanFran	a
min031.MGU	Sadee2	b
maj071.MGU	R_90DISC	b
maj071.MGU	GRACE	a
maj071.MGU	ROKBALD2	a
maj071.MGU	KGBALLAD	b
maj071.MGU	PW_RACH	a
maj822.MGU	NR_JASN+	a
maj822.MGU	Catalina	a
maj822.MGU	Cha_Mod1	a
maj822.MGU	WORSHIP	a
maj822.MGU	C_RICH	b
maj031.MGU	WORSHIP	b
maj031.MGU	CARIBEAN	a
maj031.MGU	Downtemp	a
maj031.MGU	JTLatin	a
maj031.MGU	Genis2	a
min121.MGU	AG_CLAP	b
min121.MGU	GroverW	b
min121.MGU	SKALITE1	a
min121.MGU	CumbMod	b
min121.MGU	TRAVEL!	a
maj703.MGU	BLTRACY	b
maj703.MGU	Alabama2	a
maj703.MGU	MerSlow	a
maj703.MGU	J_SLBAL1	a
maj703.MGU	60_ROK8	b
maj054.MGU	RHYBLUE1	b
maj054.MGU	DANGDUT1	b
maj054.MGU	BAYOU	a
maj054.MGU	Fernando	a
maj054.MGU	Dance5	b
maj025.MGU	J!~BASIN	b
maj025.MGU	JAZZSLOW	b
maj025.MGU	FOLKGUIT	b
maj025.MGU	Wonderld	a
maj025.MGU	L_BOSPAR	b
maj568.MGU	60SRKBAL	b
maj568.MGU	Crystal1	b
maj568.MGU	CHET	b
maj568.MGU	Coruna	b
maj568.MGU	Clouds	a
maj518.MGU	J_CARIBE	a
maj518.MGU	C_WORKIN	b
maj518.MGU	FOLK_ST8	b
maj518.MGU	Luther1	a
maj518.MGU	MARIACHI	a
maj113.MGU	LUIPRIMA	a
maj113.MGU	C2_MONT	b
maj113.MGU	fusngrv1	b
maj113.MGU	CC_ZEP	b
maj113.MGU	CRYSTAL	b
maj153.MGU	YelowJak	a
maj153.MGU	J_CASH	b
maj153.MGU	Coc~tail	b
maj153.MGU	128ORK	b
maj153.MGU	RB_KING	a
maj107.MGU	Culture	b
maj107.MGU	c_buck	b
maj107.MGU	PatM1	b
maj107.MGU	MAYTAL1	a
maj107.MGU	Quest	a
maj556.MGU	Colors	a
maj556.MGU	REVEALED	b
maj556.MGU	NR_GENT+	b
maj556.MGU	Doubles	b
maj556.MGU	PW_UPBT	b
maj886.MGU	ROK2BEAT	b
maj886.MGU	Urban1	b
maj886.MGU	CROSWIND	a
maj886.MGU	SanMarta	a
maj886.MGU	Funky2	a
maj536.MGU	Regae5	a
maj536.MGU	Float1	b
maj536.MGU	CR_MICHE	a
maj536.MGU	L_MAMBO6	b
maj536.MGU	CR_BETH	a
maj253.MGU	Avenues	b
maj253.MGU	PatM_Lat	b
maj253.MGU	Top40HH	a
maj253.MGU	Nugrass	b
maj253.MGU	SALSA_2	a
maj719.MGU	c_clouds	b
